C Number of self contact surfaces
    2   
C Crvene povrsine
 3846    3  5.0e+001
C Podaci
     23646     48047     48065     48031     51080         6
     23669     49473     49476     50203     50202         6
     23671     49477     49473     50202     50201         6
     23673     49479     49477     50201     50200         6
     23681     49722     49725     50206     50205         6
     23683     49476     49727     50204     50203         6
     23684     49727     49722     50205     50204         6
     23712     48049     48135     49073     48067         6
     23714     48135     48137     49072     49073         6
     23716     48137     48181     48207     49072         6
     23739     54877     54873     52672     52671         6
     23741     54879     54877     52671     52670         6
     23775     51233     51236     48017     48016         6
     23777     51237     51233     48016     48015         6
     23779     51239     51237     48015     48014         6
     23787     51250     51253     48020     48019         6
     23789     51236     51255     48018     48017         6
     23790     51255     51250     48019     48018         6
     23818     51099     51101     51206     48128         6
     23820     51101     51103     51205     51206         6
     23822     51103     51132     51158     51205         6
     23845     54890     54893     52676     52675         6
     23847     54876     54895     52674     52673         6
     23848     54895     54890     52675     52674         6
     23876     54871     55894     54837     52784         6
     23878     55894     55896     54836     54837         6
     23880     55896     54758     54784     54836         6
     23929     52249     52252     52309     52308         6
     23969     55848     55849     55870     55871         6
     23978     52247     52623     52549     52338         6
     23980     52623     52625     52548     52549         6
     23982     52625     52494     52511     52548         6
     24032     52703     52721     52687     55875         6
     24055     54129     54132     55003     55002         6
     24057     54133     54129     55002     55001         6
     24059     54135     54133     55001     55000         6
     24067     54378     54381     55006     55005         6
     24069     54132     54383     55004     55003         6
     24070     54383     54378     55005     55004         6
     24098     52705     52791     53729     52723         6
     24100     52791     52793     53728     53729         6
     24102     52793     52837     52863     53728         6
     24151     54873     54876     52673     52672         6
     24159     56200     56130     56137     56219         6
     24161     56203     56200     56219     56218         6
     24163     56041     56203     56218     55945         6
     24168     56046     56041     55945     55946         6
     24176     56101     56138     56184     56114         6
     24197     56079     56074     56096     56095         6
     24255     55933     55934     55952     55953         6
     24257     55934     55937     55978     55952         6
     24259     55937     56011     55991     55978         6
     24279     56483     56413     56420     56502         6
     24281     56486     56483     56502     56501         6
     24283     56324     56486     56501     56247         6
     24288     56329     56324     56247     56248         6
     24296     56384     56421     56467     56397         6
     24317     56362     56357     56379     56378         6
     24375     56235     56236     56254     56255         6
     24377     56236     56239     56280     56254         6
     24379     56239     56313     56293     56280         6
     24399     56673     56603     56610     56692         6
     24401     56676     56673     56692     56691         6
     24403     58442     56676     56691     56524         6
     24408     58447     58442     56524     56525         6
     24416     56574     56611     56657     56587         6
     24437     58790     58475     56569     56568         6
     24495     56512     56513     56531     56532         6
     24497     56513     56516     58380     56531         6
     24499     56516     58413     58393     58380         6
     24553     57310     57311     57341     57342         6
     24562     24899     57215     57141     24805         6
     24564     57215     57217     57140     57141         6
     24566     57217     57086     57103     57140         6
     24616     57246     57264     57230     57346         6
     24639     57738     57741     57798     57797         6
     24641     57742     57738     57797     57796         6
     24643     57744     57742     57796     57795         6
     24651     57755     57758     57801     57800         6
     24653     57741     57760     57799     57798         6
     24654     57760     57755     57800     57799         6
     24682     57248     57599     57711     57266         6
     24684     57599     57601     57710     57711         6
     24686     57601     57632     57658     57710         6
     24735     57508     57511     57568     57567         6
     24737     57512     57508     57567     57566         6
     24739     57514     57512     57566     57565         6
     24747     57525     57528     57571     57570         6
     24749     57511     57530     57569     57568         6
     24750     57530     57525     57570     57569         6
     24778     57365     57367     57481     57473         6
     24780     57367     57369     57480     57481         6
     24782     57369     57402     57428     57480         6
     24865     58160     58161     58191     58192         6
     24874     23550     58050     57976     23406         6
     24876     58050     58052     57975     57976         6
     24878     58052     57921     57938     57975         6
     24928     58096     58114     58080     58196         6
     24951     58763     58766     58827     58826         6
     24953     58767     58763     58826     58825         6
     24955     58769     58767     58825     58824         6
     24983     58780     58783     58830     58829         6
     24985     58766     58785     58828     58827         6
     24986     58785     58780     58829     58828         6
     25014     58098     58624     58736     58116         6
     25016     58624     58626     58735     58736         6
     25018     58626     58657     58683     58735         6
     25067     58364     58367     58593     58592         6
     25069     58478     58364     58592     58591         6
     25071     58480     58478     58591     58590         6
     25079     58491     58494     58596     58595         6
     25081     58367     58496     58594     58593         6
     25082     58496     58491     58595     58594         6
     25110     58215     58217     58329     58321         6
     25112     58217     58219     58328     58329         6
     25114     58219     58250     58276     58328         6
     25197     58860     58861     58887     58888         6
     25206     25846     56829     56755     25602         6
     25208     56829     56831     56754     56755         6
     25210     56831     56700     56717     56754         6
     25260     56909     56927     56893     58892         6
     25283     57903     57906     58544     58543         6
     25285     57907     57903     58543     58542         6
     25287     57909     57907     58542     58541         6
     25295     58064     58067     58547     58546         6
     25297     57906     58069     58545     58544         6
     25298     58069     58064     58546     58545         6
     25326     56911     56997     57876     56929         6
     25328     56997     56999     57875     57876         6
     25330     56999     57043     57069     57875         6
     25379     59045     59048     56879     56878         6
     25381     59049     59045     56878     56877         6
     25383     59051     59049     56877     56876         6
     25391     59062     59065     56882     56881         6
     25393     59048     59067     56880     56879         6
     25394     59067     59062     56881     56880         6
     25422     58911     58913     59018     56990         6
     25424     58913     58915     59017     59018         6
     25426     58915     58944     58970     59017         6
      9083     18406     18407     18145     18133         6
      9085     18407     18209     18127     18145         6
      9091     18404     18405     18132     18136         6
      9093     18405     18406     18133     18132         6
      9095     18209     18188     18120     18127         6
      9107     18189     18190     18121     18119         6
      9122     18226     18149     18116     18191         6
      9126     18254     18255     18182     18183         6
      9128     18253     18254     18183     18179         6
      9130     18228     18253     18179     18208         6
      9167     18612     18637     18684     18663         6
      9169     18637     18638     18687     18684         6
      9171     18638     18488     18099     18687         6
      9263     18762     18787     18839     18818         6
      9265     18787     18788     18842     18839         6
      9267     18788     18789     18705     18842         6
      9367     19127     19128     18876     18864         6
      9369     19128     18935     18858     18876         6
      9375     19125     19126     18863     18867         6
      9377     19126     19127     18864     18863         6
      9379     18935     18914     18851     18858         6
      9391     18915     18916     18852     18850         6
      9406     18952     18880     18738     18917         6
      9410     18980     18301     18387     18911         6
      9412     18979     18980     18911     18908         6
      9414     18954     18979     18908     18934         6
      9555     19432     19433     20328     20316         6
      9557     19433     20030     20241     20328         6
      9563     19430     19431     20315     20319         6
      9565     19431     19432     20316     20315         6
      9567     20030     20306     20234     20241         6
      9579     20307     20308     20235     20233         6
      9594     20278     20332     20230     20309         6
      9598     19997     19022     19108     20303         6
      9600     19996     19997     20303     20300         6
      9602     20280     19996     20300     20029         6
      9687     19526     19551     19578     19680         6
      9689     19551     19552     19582     19578         6
      9691     19552     19553     19581     19582         6
      9791     19820     19821     19773     19605         6
      9793     19821     19663     19599     19773         6
      9799     19818     19819     19604     19608         6
      9801     19819     19820     19605     19604         6
      9803     19663     19642     19592     19599         6
      9815     19643     19644     19593     19591         6
      9830     19852     19777     19502     19645         6
      9834     19880     19881     19470     19639         6
      9836     19879     19880     19639     19636         6
      9838     19854     19879     19636     19662         6
      9979     22419     22420     20478     20466         6
      9981     22420     20408     20520     20478         6
      9987     22417     22418     20465     20469         6
      9989     22418     22419     20466     20465         6
      9991     20408     20456     20513     20520         6
     10003     20457     20458     20514     20512         6
     10018     20425     20482     20509     20459         6
     10022     20365     19707     19801     20453         6
     10024     20364     20365     20453     20450         6
     10026     20427     20364     20450     20407         6
     10063     22308     22333     22263     22571         6
     10065     22333     22334     22266     22263         6
     10067     22334     22335     20534     22266         6
     10215     21978     21979     22141     22221         6
     10217     21979     22200     22215     22141         6
     10223     21976     21977     22220     22224         6
     10225     21977     21978     22221     22220         6
     10227     22200     22179     22208     22215         6
     10239     22180     22181     22209     22207         6
     10254     22010     22145     22252     22182         6
     10258     22038     20369     22173     22174         6
     10260     22037     22038     22174     22170         6
     10262     22012     22037     22170     22199         6
     10403     21703     21704     21023     21011         6
     10405     21704     20714     20926     21023         6
     10411     21701     21702     21010     21014         6
     10413     21702     21703     21011     21010         6
     10415     20714     21001     20919     20926         6
     10427     21002     21003     20920     20918         6
     10442     20965     21027     20915     21004         6
     10446     20671     20672     20995     20996         6
     10448     20670     20671     20996     20992         6
     10450     20967     20670     20992     20713         6
     10487     21634     21659     21476     20564         6
     10489     21659     21660     21479     21476         6
     10491     21660     21661     20939     21479         6
     10583     21572     21598     21496     21344         6
     10585     21598     21599     21499     21496         6
     10587     21599     21250     21424     21499         6
     10687     21147     21148     21286     21410         6
     10689     21148     21327     21404     21286         6
     10695     21145     21146     21409     21413         6
     10697     21146     21147     21410     21409         6
     10699     21327     21454     21508     21404         6
     10711     21455     21456     21509     21507         6
     10726     21179     21290     21548     21457         6
     10730     21207     20680     21449     21450         6
     10732     21206     21207     21450     21446         6
     10734     21181     21206     21446     21326         6
     10875     22729     22730     22864     22959         6
     10877     22730     22903     22953     22864         6
     10883     22727     22728     22958     22962         6
     10885     22728     22729     22959     22958         6
     10887     22903     22996     23010     22953         6
     10899     22997     22998     23011     23009         6
     10914     22757     22868     23023     22999         6
     10918     22785     21366     21309     22993         6
     10920     22784     22785     22993     22990         6
     10922     22759     22784     22990     22902         6
     11070     24221     24182     24239     24257         6
     11072     24182     24181     24236     24239         6
     11074     24181     24180     24233     24236         6
     11130     23476     23477     23498     23499         6
     11133     23478     23479     23504     23505         6
     11134     23477     23478     23505     23498         6
     11142     23493     23474     23301     23302         6
     11145     23475     23476     23499     23305         6
     11146     23474     23475     23305     23301         6
     11354     23377     23425     23538     23559         6
     11356     23425     23424     23535     23538         6
     11358     23424     23423     23340     23535         6
     11366     23125     23126     23867     23868         6
     11369     23127     23128     23869     23870         6
     11370     23126     23127     23870     23867         6
     11378     23750     23123     24393     24394         6
     11381     23124     23125     23868     24363         6
     11382     23123     23124     24363     24393         6
     11542     24720     24459     24736     24752         6
     11544     24459     24458     24733     24736         6
     11546     24458     24350     23053     24733         6
     11778     27567     27610     27741     27757         6
     11780     27610     27609     27673     27741         6
     11782     27609     27608     27670     27673         6
     11790     26981     26982     26959     26960         6
     11793     26983     26984     26961     26962         6
     11794     26982     26983     26962     26959         6
     11802     26954     26979     26943     26944         6
     11805     26980     26981     26960     26919         6
     11806     26979     26980     26919     26943         6
     11966     24869     24830     24887     24908         6
     11968     24830     24829     24884     24887         6
     11970     24829     24828     24881     24884         6
     12026     26460     26461     26482     26483         6
     12029     26462     26463     26488     26489         6
     12030     26461     26462     26489     26482         6
     12038     26477     26458     26300     26301         6
     12041     26459     26460     26483     26304         6
     12042     26458     26459     26304     26300         6
     12250     26371     26414     26522     26543         6
     12252     26414     26413     26519     26522         6
     12254     26413     26412     26334     26519         6
     12380     25786     25787     25665     25666         6
     12383     25788     25789     25671     25672         6
     12384     25787     25788     25672     25665         6
     12392     25660     25784     25037     25038         6
     12395     25785     25786     25666     25041         6
     12396     25784     25785     25041     25037         6
     12604     25573     25621     25834     25855         6
     12606     25621     25620     25702     25834         6
     12608     25620     25619     25536     25702         6
     12616     27257     27258     27140     27141         6
     12619     27259     27260     27146     27147         6
     12620     27258     27259     27147     27140         6
     12628     27135     27255     23917     23918         6
     12631     27256     27257     27141     23921         6
     12632     27255     27256     23921     23917         6
     12840     27053     27096     27302     27318         6
     12842     27096     27095     27177     27302         6
     12844     27095     27094     24137     27177         6
     12862     25356     25083     25374     25395         6
     12864     25083     25082     25371     25374         6
     12866     25082     25081     25368     25371         6
     13006     30121     30084     30060     30044         6
     13008     30084     30085     29999     30060         6
     13010     30085     30086     30002     29999         6
     13018     29679     29680     29696     29697         6
     13021     29681     29682     29702     29703         6
     13022     29680     29681     29703     29696         6
     13030     29691     29677     29993     29994         6
     13033     29678     29679     29697     29995         6
     13034     29677     29678     29995     29993         6
     13126     30517     30480     30456     30435         6
     13128     30480     30481     35713     30456         6
     13130     30481     28605     28691     35713         6
     13138     32770     32771     32787     32788         6
     13141     32772     32773     32793     32794         6
     13142     32771     32772     32794     32787         6
     13150     32782     32768     35707     35708         6
     13153     32769     32770     32788     35709         6
     13154     32768     32769     35709     35707         6
     13202     32211     32127     32041     32156         6
     13204     32212     32211     32156     32159         6
     13206     32237     32212     32159     32178         6
     13298     31962     30993     31040     31916         6
     13300     31963     31962     31916     31919         6
     13302     31988     31963     31919     31937         6
     13387     31176     31212     31239     31157         6
     13389     31212     31213     32272     31239         6
     13391     31213     31214     31242     32272         6
     13395     31175     31110     31142     31223         6
     13410     31221     31222     31124     31189         6
     13476     31158     31220     31190     31134         6
     13483     30868     31158     31134     30952         6
     13485     30935     30868     30952     30954         6
     13487     31056     30935     30954     31067         6
     13514     31648     31578     31492     31602         6
     13516     31649     31648     31602     31605         6
     13518     31674     31649     31605     31623         6
     13642     29574     29532     29508     29487         6
     13644     29532     29533     29447     29508         6
     13646     29533     29534     29032     29447         6
     13658     31418     29345     29425     31372         6
     13660     31419     31418     31372     31375         6
     13662     31444     31419     31375     31393         6
     13754     36989     36914     36828     36943         6
     13756     36990     36989     36943     36946         6
     13758     37015     36990     36946     36964         6
     13850     36749     32328     32375     36418         6
     13852     36750     36749     36418     36421         6
     13854     36775     36750     36421     36704         6
     13939     32526     32562     32589     32507         6
     13941     32562     32563     37050     32589         6
     13943     32563     32564     32592     37050         6
     13947     32525     32460     32492     32573         6
     13962     32571     32572     32474     32539         6
     14028     32508     32570     32540     32484         6
     14035     30883     32508     32484     32287         6
     14037     30884     30883     32287     32289         6
     14039     32391     30884     32289     32402         6
     14066     36221     36047     35958     36071         6
     14068     36222     36221     36071     36074         6
     14070     36247     36222     36074     36191         6
     14162     35766     29662     29977     32720         6
     14164     35767     35766     32720     32723         6
     14166     35854     35767     32723     35719         6
     14258     30335     30255     29929     30286         6
     14260     30336     30335     30286     30289         6
     14262     30361     30336     30289     30310         6
     14314     29362     29363     29379     29380         6
     14317     29364     29365     29385     29386         6
     14318     29363     29364     29386     29379         6
     14326     29374     29360     29441     29442         6
     14329     29361     29362     29380     29443         6
     14330     29360     29361     29443     29441         6
     14402     29850     29849     29793     29792         6
     14404     29851     29850     29792     29796         6
     14406     29876     29851     29796     29819         6
     14492     30709     30708     35228     35227         6
     14494     30710     30709     35227     35231         6
     14496     30735     30710     35231     35254         6
     14587     30838     37070     37092     30819         6
     14589     37070     37071     30402     37092         6
     14591     37071     35200     37095     30402         6
     14595     30837     30753     30785     37076         6
     14610     37074     37075     30767     37051         6
     14676     30820     37073     37052     30777         6
     14683     29614     30820     30777     30566         6
     14685     29609     29614     30566     30568         6
     14687     30655     29609     30568     30666         6
     14714     35736     31778     30873     31806         6
     14716     35737     35736     31806     31809         6
     14718     35780     35737     31809     32200         6
     14867     34787     34812     28018     27995         6
     14869     34812     34813     28022     28018         6
     14871     34813     29280     28021     28022         6
     14963     29106     29155     33740     33345         6
     14965     29155     29156     33744     33740         6
     14967     29156     29163     33743     33744         6
     14994     34867     36602     34969     34856         6
     14996     36602     36597     34971     34969         6
     14998     36597     34708     34750     34971         6
     15005     34708     28175     28200     34750         6
     15071     28174     28173     34757     28201         6
     15086     34691     34769     34742     28172         6
     15090     28177     28054     28140     35273         6
     15092     28178     28177     35273     28158         6
     15094     34690     28178     28158     34709         6
     15179     36127     36152     36443     36178         6
     15181     36152     36153     36446     36443         6
     15183     36153     34930     34883     36446         6
     15275     35308     35333     35385     35365         6
     15277     35333     35334     35389     35385         6
     15279     35334     35335     35388     35389         6
     15371     29022     29119     32847     29177         6
     15373     29119     29120     32851     32847         6
     15375     29120     29121     32850     32851         6
     15467     28744     28769     28828     28805         6
     15469     28769     28770     28832     28828         6
     15471     28770     28771     28831     28832         6
     15498     33156     34648     33243     33145         6
     15500     34648     34649     33245     33243         6
     15502     34649     33050     33073     33245         6
     15509     33050     32997     33018     33073         6
     15575     32996     32995     33080     33019         6
     15590     33033     33092     33065     32994         6
     15594     32999     32878     32963     28203         6
     15596     33000     32999     28203     32980         6
     15598     33032     33000     32980     33051         6
     15683     28494     28519     28574     28551         6
     15685     28519     28520     28578     28574         6
     15687     28520     28521     28577     28578         6
     15779     28244     28269     28324     28301         6
     15781     28269     28270     28328     28324         6
     15783     28270     28271     28327     28328         6
     15875     34116     34141     34196     34173         6
     15877     34141     34142     34200     34196         6
     15879     34142     34143     34199     34200         6
     15971     33866     33891     33946     33923         6
     15973     33891     33892     33950     33946         6
     15975     33892     33893     33949     33950         6
     16002     34492     34598     34579     34481         6
     16004     34598     34660     34581     34579         6
     16006     34660     34401     34424     34581         6
     16013     34401     34348     34369     34424         6
     16079     34347     34346     34431     34370         6
     16094     34384     34443     34416     34345         6
     16098     34350     34227     34312     33261         6
     16100     34351     34350     33261     34331         6
     16102     34383     34351     34331     34402         6
     16187     33551     33576     33631     33608         6
     16189     33576     33577     33635     33631         6
     16191     33577     33578     33634     33635         6
     16283     33302     33327     33391     33367         6
     16285     33327     33328     33395     33391         6
     16287     33328     33329     33394     33395         6
     16335     29265     29264     29187     29189         6
     16336     29264     29263     29245     29187         6
     16339     29251     29265     29189     29188         6
     16347     29262     29261     29239     29246         6
     16348     29261     29260     29240     29239         6
     16351     29263     29262     29246     29245         6
     16359     35051     22828     22973     29183         6
     16361     35052     35051     29183     35076         6
     16363     35020     35052     35076     35092         6
     16455     36548     36547     35649     35651         6
     16456     36547     36546     36528     35649         6
     16459     36534     36548     35651     35650         6
     16467     36545     36544     36522     36529         6
     16468     36544     36543     36523     36522         6
     16471     36546     36545     36529     36528         6
     16479     35564     21890     22235     35645         6
     16481     35565     35564     35645     35589         6
     16483     35533     35565     35589     35605         6
     16575     37229     37228     37152     37154         6
     16576     37228     37227     37209     37152         6
     16579     37215     37229     37154     37153         6
     16587     37226     37225     37203     37210         6
     16588     37225     37224     37204     37203         6
     16591     37227     37226     37210     37209         6
     16599     36668     19419     20254     37148         6
     16601     36669     36668     37148     36693         6
     16603     36637     36669     36693     36733         6
     16726     37561     37529     37505     37489         6
     16728     37529     37530     37449     37505         6
     16730     37530     36389     36303     37449         6
     16738     37364     37365     37381     37382         6
     16741     37366     37367     37387     37388         6
     16742     37365     37366     37388     37381         6
     16750     37376     37362     37443     37444         6
     16753     37363     37364     37382     37445         6
     16754     37362     37363     37445     37443         6
     16846     38098     38066     38042     38026         6
     16848     38066     38067     37986     38042         6
     16850     38067     29760     35844     37986         6
     16858     37666     37667     37683     37684         6
     16861     37668     37669     37689     37690         6
     16862     37667     37668     37690     37683         6
     16870     37678     37664     37980     37981         6
     16873     37665     37666     37684     37982         6
     16874     37664     37665     37982     37980         6
     16966     38484     38452     38428     38412         6
     16968     38452     38453     40821     38428         6
     16970     38453     31887     31738     40821         6
     16978     40737     40738     40754     40755         6
     16981     40739     40740     40760     40761         6
     16982     40738     40739     40761     40754         6
     16990     40749     40735     40815     40816         6
     16993     40736     40737     40755     40817         6
     16994     40735     40736     40817     40815         6
     17042     40178     40094     40008     40123         6
     17044     40179     40178     40123     40126         6
     17046     40204     40179     40126     40145         6
     17138     39929     38960     39007     39883         6
     17140     39930     39929     39883     39886         6
     17142     39955     39930     39886     39904         6
     17227     39143     39179     39206     39124         6
     17229     39179     39180     40239     39206         6
     17231     39180     39181     39209     40239         6
     17235     39142     39077     39109     39190         6
     17250     39188     39189     39091     39156         6
     17316     39125     39187     39157     39101         6
     17323     38835     39125     39101     38919         6
     17325     38902     38835     38919     38921         6
     17327     39023     38902     38921     39034         6
     17354     39615     39545     39459     39569         6
     17356     39616     39615     39569     39572         6
     17358     39641     39616     39572     39590         6
     17450     39385     37347     37427     39339         6
     17452     39386     39385     39339     39342         6
     17454     39411     39386     39342     39360         6
     17546     41674     41599     41513     41628         6
     17548     41675     41674     41628     41631         6
     17550     41700     41675     41631     41649         6
     17642     41434     40295     40342     41388         6
     17644     41435     41434     41388     41391         6
     17646     41460     41435     41391     41409         6
     17731     40493     40529     40556     40474         6
     17733     40529     40530     41735     40556         6
     17735     40530     40531     40559     41735         6
     17739     40492     40427     40459     40540         6
     17754     40538     40539     40441     40506         6
     17820     40475     40537     40507     40451         6
     17827     38850     40475     40451     40254         6
     17829     38851     38850     40254     40256         6
     17831     40358     38851     40256     40369         6
     17958     42754     42722     42698     42682         6
     17960     42722     42723     42642     42698         6
     17962     42723     39854     39705     42642         6
     17970     42322     42323     42339     42340         6
     17973     42324     42325     42345     42346         6
     17974     42323     42324     42346     42339         6
     17982     42334     42320     42636     42637         6
     17985     42321     42322     42340     42638         6
     17986     42320     42321     42638     42636         6
     18078     43140     43108     43084     43068         6
     18080     43108     43109     45621     43084         6
     18082     43109     41359     41273     45621         6
     18090     45393     45394     45410     45411         6
     18093     45395     45396     45416     45417         6
     18094     45394     45395     45417     45410         6
     18102     45405     45391     45615     45616         6
     18105     45392     45393     45411     45617         6
     18106     45391     45392     45617     45615         6
     18154     44834     44750     44664     44779         6
     18156     44835     44834     44779     44782         6
     18158     44860     44835     44782     44801         6
     18250     44585     43616     43663     44539         6
     18252     44586     44585     44539     44542         6
     18254     44611     44586     44542     44560         6
     18339     43799     43835     43862     43780         6
     18341     43835     43836     44895     43862         6
     18343     43836     43837     43865     44895         6
     18347     43798     43733     43765     43846         6
     18362     43844     43845     43747     43812         6
     18428     43781     43843     43813     43757         6
     18435     43491     43781     43757     43575         6
     18437     43558     43491     43575     43577         6
     18439     43679     43558     43577     43690         6
     18466     44271     44201     44115     44225         6
     18468     44272     44271     44225     44228         6
     18470     44297     44272     44228     44246         6
     18594     42217     42185     42161     42145         6
     18596     42185     42186     42105     42161         6
     18598     42186     37747     40952     42105         6
     18610     44041     42003     42083     43995         6
     18612     44042     44041     43995     43998         6
     18614     44067     44042     43998     44016         6
     18706     46474     46399     46313     46428         6
     18708     46475     46474     46428     46431         6
     18710     46500     46475     46431     46449         6
     18802     46234     44951     44998     46188         6
     18804     46235     46234     46188     46191         6
     18806     46260     46235     46191     46209         6
     18891     45149     45185     45212     45130         6
     18893     45185     45186     46535     45212         6
     18895     45186     45187     45215     46535         6
     18899     45148     45083     45115     45196         6
     18914     45194     45195     45097     45162         6
     18980     45131     45193     45163     45107         6
     18987     43506     45131     45107     44910         6
     18989     43507     43506     44910     44912         6
     18991     45014     43507     44912     45025         6
     19018     45994     45920     45834     45944         6
     19020     45995     45994     45944     45947         6
     19022     46020     45995     45947     45965         6
     19114     45674     42305     42620     45343         6
     19116     45675     45674     45343     45346         6
     19118     45762     45675     45346     45627         6
     19210     42968     42888     42572     42919         6
     19212     42969     42968     42919     42922         6
     19214     42994     42969     42922     42943         6
     19266     42020     42021     42037     42038         6
     19269     42022     42023     42043     42044         6
     19270     42021     42022     42044     42037         6
     19278     42032     42018     42099     42100         6
     19281     42019     42020     42038     42101         6
     19282     42018     42019     42101     42099         6
     19354     42493     42492     42436     42435         6
     19356     42494     42493     42435     42439         6
     19358     42519     42494     42439     42462         6
     19440     41194     41120     41034     41144         6
     19442     41195     41194     41144     41147         6
     19444     41220     41195     41147     41165         6
     19536     40874     37649     37964     40687         6
     19538     40875     40874     40687     40690         6
     19540     40962     40875     40690     40827         6
     19632     38312     38232     37916     38263         6
     19634     38313     38312     38263     38266         6
     19636     38338     38313     38266     38287         6
     19728     37837     37836     37780     37779         6
     19730     37838     37837     37779     37783         6
     19732     37863     37838     37783     37806         6
     19817     38805     41755     41782     38786         6
     19819     41755     41756     38379     41782         6
     19821     41756     41757     41785     38379         6
     19825     38804     38720     38752     41766         6
     19840     41764     41765     38734     41736         6
     19906     38787     41763     41737     38744         6
     19913     37601     38787     38744     38533         6
     19915     37596     37601     38533     38535         6
     19917     38622     37596     38535     38633         6
     19944     40844     39745     38840     39773         6
     19946     40845     40844     39773     39776         6
     19948     40888     40845     39776     40167         6
     20050     38676     38675     40799     41906         6
     20052     38677     38676     41906     41909         6
     20054     38702     38677     41909     41927         6
     20108     43332     43331     45541     45540         6
     20110     43333     43332     45540     45544         6
     20112     43358     43333     45544     45567         6
     20203     43461     46555     46577     43442         6
     20205     46555     46556     43035     46577         6
     20207     46556     45513     46580     43035         6
     20211     43460     43376     43408     46561         6
     20226     46559     46560     43390     46536         6
     20292     43443     46558     46537     43400         6
     20299     42257     43443     43400     43189         6
     20301     42252     42257     43189     43191         6
     20303     43278     42252     43191     43289         6
     20330     45644     44401     43496     44429         6
     20332     45645     45644     44429     44432         6
     20334     45688     45645     44432     44823         6
     20470     46873     46841     46817     46801         6
     20472     46841     46842     46761     46817         6
     20474     46842     44510     44361     46761         6
     20482     46676     46677     46693     46694         6
     20485     46678     46679     46699     46700         6
     20486     46677     46678     46700     46693         6
     20494     46688     46674     46755     46756         6
     20497     46675     46676     46694     46757         6
     20498     46674     46675     46757     46755         6
     20590     47410     47378     47354     47338         6
     20592     47378     47379     47298     47354         6
     20594     47379     46159     46073     47298         6
     20602     46978     46979     46995     46996         6
     20605     46980     46981     47001     47002         6
     20606     46979     46980     47002     46995         6
     20614     46990     46976     47292     47293         6
     20617     46977     46978     46996     47294         6
     20618     46976     46977     47294     47292         6
     20710     47796     47764     47740     47724         6
     20712     47764     47765     50133     47740         6
     20714     47765     42403     45752     50133         6
     20722     50049     50050     50066     50067         6
     20725     50051     50052     50072     50073         6
     20726     50050     50051     50073     50066         6
     20734     50061     50047     50127     50128         6
     20737     50048     50049     50067     50129         6
     20738     50047     50048     50129     50127         6
     20786     49490     49406     49320     49435         6
     20788     49491     49490     49435     49438         6
     20790     49516     49491     49438     49457         6
     20882     49241     48272     48319     49195         6
     20884     49242     49241     49195     49198         6
     20886     49267     49242     49198     49216         6
     20971     48455     48491     48518     48436         6
     20973     48491     48492     49551     48518         6
     20975     48492     48493     48521     49551         6
     20979     48454     48389     48421     48502         6
     20994     48500     48501     48403     48468         6
     21060     48437     48499     48469     48413         6
     21067     48147     48437     48413     48231         6
     21069     48214     48147     48231     48233         6
     21071     48335     48214     48233     48346         6
     21098     48927     48857     48771     48881         6
     21100     48928     48927     48881     48884         6
     21102     48953     48928     48884     48902         6
     21194     48697     46659     46739     48651         6
     21196     48698     48697     48651     48654         6
     21198     48723     48698     48654     48672         6
     21290     50986     50911     50825     50940         6
     21292     50987     50986     50940     50943         6
     21294     51012     50987     50943     50961         6
     21386     50746     49607     49654     50700         6
     21388     50747     50746     50700     50703         6
     21390     50772     50747     50703     50721         6
     21475     49805     49841     49868     49786         6
     21477     49841     49842     51047     49868         6
