48.066	48.066
61.102	61.102
40.405	40.405
28.805	28.805
98.149	98.149
95.226	95.226
23.719	23.719
209.38	209.38
82.977	82.977
118.18	118.18
121.79	121.79
19.028	19.028
18.158	18.158
120.95	120.95
103.11	103.11
52.059	52.059
35.194	35.194
146.79	146.79
67.124	67.124
124.65	124.65
23.328	23.328
32.285	32.285
12.588	12.588
99.627	99.627
72.329	72.329
73.168	73.168
82.849	82.849
16.53	16.53
57.334	57.334
12.587	12.587
127.88	127.88
38.812	38.812
33.612	33.612
53.299	53.299
